"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_001MA","B08301_001EA","B08301_002E","B08301_002EA","B08301_002M","B08301_002MA","B08301_003E","B08301_003M","B08301_003MA","B08301_003EA","B08301_004E","B08301_004M","B08301_004MA","B08301_004EA","B08301_005E","B08301_005M","B08301_005MA","B08301_005EA","B08301_006E","B08301_006EA","B08301_006M","B08301_006MA","B08301_007E","B08301_007M","B08301_007MA","B08301_007EA","B08301_008E","B08301_008M","B08301_008MA","B08301_008EA","B08301_009E","B08301_009M","B08301_009MA","B08301_009EA","B08301_010E","B08301_010M","B08301_010MA","B08301_010EA","B08301_011E","B08301_011M","B08301_011MA","B08301_011EA","B08301_012E","B08301_012M","B08301_012MA","B08301_012EA","B08301_013E","B08301_013EA","B08301_013M","B08301_013MA","B08301_014E","B08301_014M","B08301_014MA","B08301_014EA","B08301_015E","B08301_015M","B08301_015MA","B08301_015EA","B08301_016E","B08301_016M","B08301_016MA","B08301_016EA","B08301_017E","B08301_017EA","B08301_017M","B08301_017MA","B08301_018E","B08301_018M","B08301_018MA","B08301_018EA","B08301_019E","B08301_019M","B08301_019MA","B08301_019EA","B08301_020E","B08301_020M","B08301_020MA","B08301_020EA","B08301_021E","B08301_021EA","B08301_021M","B08301_021MA",
"1400000US17031818500","Census Tract 8185, Cook County, Illinois","2268","348","null","null","1763","null","256","null","1682","249","null","null","81","54","null","null","81","54","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","116","63","null","null","1","12","null","null","59","42","null","null","56","null","43","null","0","17","null","null","0","17","null","null","29","44","null","null","0","null","17","null","0","17","null","null","192","292","null","null","0","17","null","null","168","null","97","null",
"1400000US17031818600","Census Tract 8186, Cook County, Illinois","2450","343","null","null","1808","null","220","null","1649","220","null","null","159","85","null","null","159","85","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","341","115","null","null","20","29","null","null","43","43","null","null","278","null","114","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","4","6","null","null","16","24","null","null","281","null","357","null",
"1400000US17031818700","Census Tract 8187, Cook County, Illinois","2028","283","null","null","1626","null","265","null","1538","254","null","null","88","59","null","null","74","52","null","null","0","null","12","null","13","24","null","null","1","5","null","null","0","12","null","null","271","103","null","null","0","12","null","null","64","60","null","null","207","null","92","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","46","51","null","null","6","8","null","null","28","41","null","null","51","null","35","null",
"1400000US17031818800","Census Tract 8188, Cook County, Illinois","2569","353","null","null","2107","null","364","null","1882","349","null","null","225","110","null","null","159","83","null","null","66","null","52","null","0","17","null","null","0","17","null","null","0","17","null","null","290","143","null","null","9","16","null","null","73","80","null","null","208","null","110","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","17","26","null","null","40","42","null","null","0","17","null","null","115","null","84","null",
"1400000US17031818900","Census Tract 8189, Cook County, Illinois","2025","332","null","null","1622","null","340","null","1340","267","null","null","282","189","null","null","242","168","null","null","40","null","52","null","0","12","null","null","0","12","null","null","0","12","null","null","236","88","null","null","27","41","null","null","22","25","null","null","187","null","81","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","68","54","null","null","0","12","null","null","99","null","62","null",
"1400000US17031819000","Census Tract 8190, Cook County, Illinois","2013","238","null","null","1343","null","187","null","1286","187","null","null","57","35","null","null","38","29","null","null","8","null","13","null","11","20","null","null","0","12","null","null","0","12","null","null","378","114","null","null","5","10","null","null","0","12","null","null","373","null","113","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","27","28","null","null","31","26","null","null","34","52","null","null","200","null","82","null",
"1400000US17031819100","Census Tract 8191, Cook County, Illinois","1516","257","null","null","1234","null","209","null","1143","195","null","null","91","69","null","null","57","52","null","null","34","null","48","null","0","12","null","null","0","12","null","null","0","12","null","null","123","70","null","null","25","42","null","null","56","43","null","null","42","null","33","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","26","42","null","null","0","12","null","null","133","null","106","null",
"1400000US17031819200","Census Tract 8192, Cook County, Illinois","3331","376","null","null","2701","null","420","null","2262","391","null","null","439","250","null","null","334","236","null","null","42","null","39","null","53","54","null","null","10","20","null","null","0","17","null","null","298","236","null","null","239","227","null","null","14","22","null","null","45","null","79","null","0","17","null","null","0","17","null","null","20","32","null","null","0","null","17","null","56","82","null","null","24","29","null","null","38","61","null","null","194","null","108","null",
"1400000US17031819300","Census Tract 8193, Cook County, Illinois","1326","209","null","null","1053","null","180","null","924","157","null","null","129","86","null","null","83","64","null","null","21","null","31","null","16","25","null","null","9","13","null","null","0","12","null","null","114","67","null","null","0","12","null","null","0","12","null","null","114","null","67","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","15","18","null","null","28","30","null","null","116","null","82","null",
"1400000US17031819400","Census Tract 8194, Cook County, Illinois","2863","375","null","null","2294","null","347","null","2070","351","null","null","224","128","null","null","87","68","null","null","94","null","98","null","43","53","null","null","0","17","null","null","0","17","null","null","214","129","null","null","0","17","null","null","0","17","null","null","214","null","129","null","0","17","null","null","0","17","null","null","49","53","null","null","0","null","17","null","31","52","null","null","57","66","null","null","0","17","null","null","218","null","136","null",
"1400000US17031819500","Census Tract 8195, Cook County, Illinois","1626","256","null","null","1070","null","290","null","955","249","null","null","115","90","null","null","102","90","null","null","13","null","13","null","0","12","null","null","0","12","null","null","0","12","null","null","333","114","null","null","16","26","null","null","0","12","null","null","317","null","108","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","72","47","null","null","10","16","null","null","141","null","86","null",
"1400000US17031819600","Census Tract 8196, Cook County, Illinois","1897","400","null","null","1231","null","409","null","1161","404","null","null","70","56","null","null","62","56","null","null","8","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","442","133","null","null","0","12","null","null","29","27","null","null","413","null","134","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","8","13","null","null","33","37","null","null","10","16","null","null","173","null","70","null",
