"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_001MA","B08301_001EA","B08301_002E","B08301_002M","B08301_002MA","B08301_002EA","B08301_003E","B08301_003EA","B08301_003M","B08301_003MA","B08301_004E","B08301_004EA","B08301_004M","B08301_004MA","B08301_005E","B08301_005EA","B08301_005M","B08301_005MA","B08301_006E","B08301_006M","B08301_006MA","B08301_006EA","B08301_007E","B08301_007M","B08301_007MA","B08301_007EA","B08301_008E","B08301_008M","B08301_008MA","B08301_008EA","B08301_009E","B08301_009EA","B08301_009M","B08301_009MA","B08301_010E","B08301_010EA","B08301_010M","B08301_010MA","B08301_011E","B08301_011EA","B08301_011M","B08301_011MA","B08301_012E","B08301_012M","B08301_012MA","B08301_012EA","B08301_013E","B08301_013M","B08301_013MA","B08301_013EA","B08301_014E","B08301_014M","B08301_014MA","B08301_014EA","B08301_015E","B08301_015EA","B08301_015M","B08301_015MA","B08301_016E","B08301_016EA","B08301_016M","B08301_016MA","B08301_017E","B08301_017M","B08301_017MA","B08301_017EA","B08301_018E","B08301_018M","B08301_018MA","B08301_018EA","B08301_019E","B08301_019M","B08301_019MA","B08301_019EA","B08301_020E","B08301_020EA","B08301_020M","B08301_020MA","B08301_021E","B08301_021EA","B08301_021M","B08301_021MA",
"1400000US17031828402","Census Tract 8284.02, Cook County, Illinois","1638","171","null","null","1401","158","null","null","1319","null","154","null","82","null","56","null","82","null","56","null","0","11","null","null","0","11","null","null","0","11","null","null","0","null","11","null","165","null","68","null","11","null","19","null","0","11","null","null","24","23","null","null","130","50","null","null","0","null","11","null","0","null","11","null","0","11","null","null","3","7","null","null","45","35","null","null","13","null","16","null","11","null","16","null",
"1400000US17031828503","Census Tract 8285.03, Cook County, Illinois","1671","245","null","null","1423","219","null","null","1284","null","207","null","139","null","84","null","94","null","72","null","37","54","null","null","8","14","null","null","0","11","null","null","0","null","11","null","159","null","77","null","71","null","69","null","0","11","null","null","27","32","null","null","61","44","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null","15","21","null","null","20","null","30","null","54","null","55","null",
"1400000US17031828504","Census Tract 8285.04, Cook County, Illinois","2274","325","null","null","1980","292","null","null","1835","null","310","null","145","null","86","null","131","null","79","null","14","21","null","null","0","15","null","null","0","15","null","null","0","null","15","null","190","null","112","null","111","null","88","null","0","15","null","null","79","76","null","null","0","15","null","null","0","null","15","null","0","null","15","null","0","15","null","null","0","15","null","null","47","47","null","null","31","null","50","null","26","null","32","null",
"1400000US17031828505","Census Tract 8285.05, Cook County, Illinois","2838","344","null","null","2718","352","null","null","2338","null","299","null","380","null","206","null","199","null","151","null","114","110","null","null","50","69","null","null","0","15","null","null","17","null","27","null","58","null","63","null","37","null","55","null","0","15","null","null","0","15","null","null","21","30","null","null","0","null","15","null","0","null","15","null","0","15","null","null","0","15","null","null","7","17","null","null","0","null","15","null","55","null","49","null",
"1400000US17031828506","Census Tract 8285.06, Cook County, Illinois","3675","418","null","null","3264","458","null","null","3087","null","464","null","177","null","107","null","141","null","93","null","36","57","null","null","0","15","null","null","0","15","null","null","0","null","15","null","246","null","145","null","159","null","144","null","0","15","null","null","34","41","null","null","53","55","null","null","0","null","15","null","0","null","15","null","0","15","null","null","23","36","null","null","0","15","null","null","16","null","27","null","126","null","172","null",
"1400000US17031828601","Census Tract 8286.01, Cook County, Illinois","2104","221","null","null","1737","214","null","null","1651","null","195","null","86","null","59","null","74","null","49","null","12","24","null","null","0","11","null","null","0","11","null","null","0","null","11","null","217","null","105","null","0","null","11","null","8","13","null","null","94","88","null","null","115","51","null","null","0","null","11","null","0","null","11","null","8","12","null","null","7","11","null","null","43","34","null","null","0","null","11","null","92","null","40","null",
"1400000US17031828602","Census Tract 8286.02, Cook County, Illinois","2041","175","null","null","1623","164","null","null","1421","null","170","null","202","null","87","null","161","null","81","null","41","42","null","null","0","11","null","null","0","11","null","null","0","null","11","null","262","null","85","null","70","null","43","null","10","16","null","null","46","33","null","null","136","57","null","null","0","null","11","null","0","null","11","null","0","11","null","null","13","21","null","null","12","19","null","null","18","null","27","null","113","null","60","null",
"1400000US17031828701","Census Tract 8287.01, Cook County, Illinois","1750","306","null","null","1450","290","null","null","1366","null","297","null","84","null","57","null","84","null","57","null","0","11","null","null","0","11","null","null","0","11","null","null","0","null","11","null","96","null","61","null","15","null","23","null","0","11","null","null","0","11","null","null","81","54","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null","77","143","null","null","19","null","30","null","108","null","148","null",
"1400000US17031828702","Census Tract 8287.02, Cook County, Illinois","1757","225","null","null","1604","202","null","null","1540","null","206","null","64","null","62","null","64","null","62","null","0","15","null","null","0","15","null","null","0","15","null","null","0","null","15","null","97","null","66","null","28","null","32","null","0","15","null","null","12","21","null","null","57","49","null","null","0","null","15","null","0","null","15","null","0","15","null","null","0","15","null","null","0","15","null","null","13","null","16","null","43","null","52","null",
"1400000US17031828801","Census Tract 8288.01, Cook County, Illinois","2370","180","null","null","1868","176","null","null","1777","null","164","null","91","null","73","null","46","null","31","null","2","4","null","null","10","16","null","null","33","65","null","null","0","null","15","null","339","null","109","null","46","null","58","null","0","15","null","null","58","56","null","null","235","78","null","null","0","null","15","null","0","null","15","null","0","15","null","null","5","8","null","null","34","48","null","null","0","null","15","null","124","null","83","null",
"1400000US17031828802","Census Tract 8288.02, Cook County, Illinois","1406","189","null","null","1234","184","null","null","1150","null","170","null","84","null","57","null","60","null","55","null","24","25","null","null","0","11","null","null","0","11","null","null","0","null","11","null","79","null","52","null","0","null","11","null","0","11","null","null","18","22","null","null","61","49","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null","21","18","null","null","40","null","57","null","32","null","39","null",
"1400000US17031828900","Census Tract 8289, Cook County, Illinois","1358","184","null","null","1255","173","null","null","1138","null","174","null","117","null","71","null","117","null","71","null","0","11","null","null","0","11","null","null","0","11","null","null","0","null","11","null","37","null","38","null","20","null","29","null","0","11","null","null","15","24","null","null","2","4","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null","12","16","null","null","53","null","41","null","1","null","3","null",
"1400000US17031829000","Census Tract 8290, Cook County, Illinois","234","85","null","null","186","83","null","null","177","null","81","null","9","null","13","null","0","null","11","null","0","11","null","null","9","13","null","null","0","11","null","null","0","null","11","null","15","null","20","null","15","null","20","null","0","11","null","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null","33","36","null","null","0","null","11","null","0","null","11","null",
