"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007M","B02001_007MA","B02001_007EA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1400000US17031829700","Census Tract 8297, Cook County, Illinois","4168","211","null","null","816","218","null","null","3150","200","null","null","0","11","null","null","25","null","29","null","0","11","null","null","68","59","null","null","109","79","null","null","0","11","null","null","109","null","79","null",
"1400000US17031829800","Census Tract 8298, Cook County, Illinois","6543","577","null","null","3842","535","null","null","2235","652","null","null","21","29","null","null","123","null","114","null","0","15","null","null","67","98","null","null","255","174","null","null","0","15","null","null","255","null","174","null",
"1400000US17031829901","Census Tract 8299.01, Cook County, Illinois","9136","347","null","null","3064","584","null","null","5328","626","null","null","93","159","null","null","220","null","140","null","0","15","null","null","167","121","null","null","264","153","null","null","0","15","null","null","264","null","153","null",
"1400000US17031829902","Census Tract 8299.02, Cook County, Illinois","6377","550","null","null","818","246","null","null","5494","656","null","null","0","15","null","null","36","null","40","null","0","15","null","null","0","15","null","null","29","44","null","null","0","15","null","null","29","null","44","null",
"1400000US17031830001","Census Tract 8300.01, Cook County, Illinois","2263","216","null","null","2132","212","null","null","101","87","null","null","0","11","null","null","30","null","34","null","0","11","null","null","0","11","null","null","0","11","null","null","0","11","null","null","0","null","11","null",
"1400000US17031830003","Census Tract 8300.03, Cook County, Illinois","7952","592","null","null","580","256","null","null","7072","656","null","null","0","15","null","null","4","null","10","null","0","15","null","null","190","283","null","null","106","84","null","null","9","15","null","null","97","null","84","null",
"1400000US17031830004","Census Tract 8300.04, Cook County, Illinois","7108","574","null","null","885","186","null","null","6120","595","null","null","14","22","null","null","55","null","96","null","0","15","null","null","3","7","null","null","31","36","null","null","14","22","null","null","17","null","27","null",
"1400000US17031830005","Census Tract 8300.05, Cook County, Illinois","4192","147","null","null","1034","191","null","null","2994","200","null","null","0","11","null","null","105","null","82","null","0","11","null","null","0","11","null","null","59","42","null","null","0","11","null","null","59","null","42","null",
"1400000US17031830006","Census Tract 8300.06, Cook County, Illinois","2263","386","null","null","800","136","null","null","1339","408","null","null","0","11","null","null","0","null","11","null","0","11","null","null","55","77","null","null","69","65","null","null","0","11","null","null","69","null","65","null",
"1400000US17031830007","Census Tract 8300.07, Cook County, Illinois","4565","478","null","null","999","266","null","null","3137","525","null","null","33","44","null","null","182","null","151","null","0","11","null","null","182","238","null","null","32","51","null","null","0","11","null","null","32","null","51","null",
"1400000US17031830008","Census Tract 8300.08, Cook County, Illinois","4595","402","null","null","554","177","null","null","3861","413","null","null","0","11","null","null","49","null","77","null","0","11","null","null","34","36","null","null","97","68","null","null","0","11","null","null","97","null","68","null",
"1400000US17031830100","Census Tract 8301, Cook County, Illinois","3306","346","null","null","632","184","null","null","2193","402","null","null","0","11","null","null","6","null","11","null","0","11","null","null","274","189","null","null","201","138","null","null","17","20","null","null","184","null","138","null",
"1400000US17031830201","Census Tract 8302.01, Cook County, Illinois","5967","370","null","null","1045","213","null","null","4615","433","null","null","12","20","null","null","181","null","211","null","0","15","null","null","0","15","null","null","114","94","null","null","0","15","null","null","114","null","94","null",
"1400000US17031830202","Census Tract 8302.02, Cook County, Illinois","3757","310","null","null","1383","398","null","null","2264","420","null","null","9","19","null","null","21","null","27","null","0","11","null","null","0","11","null","null","80","69","null","null","28","45","null","null","52","null","54","null",
"1400000US17031830300","Census Tract 8303, Cook County, Illinois","4743","336","null","null","1314","216","null","null","3306","301","null","null","0","11","null","null","0","null","11","null","0","11","null","null","38","42","null","null","85","104","null","null","0","11","null","null","85","null","104","null",
"1400000US17031830400","Census Tract 8304, Cook County, Illinois","4359","356","null","null","1599","315","null","null","2498","405","null","null","0","11","null","null","0","null","11","null","0","11","null","null","98","75","null","null","164","85","null","null","37","51","null","null","127","null","79","null",
"1400000US17031830500","Census Tract 8305, Cook County, Illinois","4306","448","null","null","3295","564","null","null","15","37","null","null","134","212","null","null","0","null","11","null","0","11","null","null","829","418","null","null","33","35","null","null","33","35","null","null","0","null","11","null",
"1400000US17031830600","Census Tract 8306, Cook County, Illinois","4854","574","null","null","2920","590","null","null","691","186","null","null","89","159","null","null","245","null","163","null","0","15","null","null","727","499","null","null","182","94","null","null","19","30","null","null","163","null","91","null",
"1400000US17031830700","Census Tract 8307, Cook County, Illinois","3561","279","null","null","1922","225","null","null","1149","233","null","null","6","15","null","null","103","null","73","null","25","31","null","null","181","158","null","null","175","108","null","null","25","30","null","null","150","null","103","null",
"1400000US17031830800","Census Tract 8308, Cook County, Illinois","2500","173","null","null","1865","215","null","null","223","114","null","null","0","11","null","null","233","null","77","null","0","11","null","null","39","37","null","null","140","78","null","null","40","47","null","null","100","null","51","null",
"1400000US17031830900","Census Tract 8309, Cook County, Illinois","2868","264","null","null","2439","295","null","null","76","64","null","null","0","11","null","null","45","null","47","null","0","11","null","null","124","91","null","null","184","100","null","null","37","57","null","null","147","null","78","null",
"1400000US17031831000","Census Tract 8310, Cook County, Illinois","2326","188","null","null","1917","197","null","null","70","60","null","null","0","11","null","null","234","null","156","null","0","11","null","null","41","36","null","null","64","57","null","null","11","19","null","null","53","null","53","null",
"1400000US17031831100","Census Tract 8311, Cook County, Illinois","7643","918","null","null","5880","857","null","null","263","195","null","null","0","15","null","null","382","null","106","null","0","15","null","null","806","439","null","null","312","187","null","null","101","112","null","null","211","null","151","null",
"1400000US17031831200","Census Tract 8312, Cook County, Illinois","5017","579","null","null","2343","611","null","null","156","105","null","null","8","13","null","null","0","null","15","null","0","15","null","null","2319","626","null","null","191","167","null","null","160","166","null","null","31","null","27","null",
"1400000US17031831300","Census Tract 8313, Cook County, Illinois","1206","215","null","null","283","136","null","null","422","111","null","null","0","11","null","null","0","null","11","null","0","11","null","null","383","227","null","null","118","102","null","null","116","80","null","null","2","null","31","null",
"1400000US17031831400","Census Tract 8314, Cook County, Illinois","2781","283","null","null","420","142","null","null","1979","242","null","null","10","15","null","null","50","null","48","null","0","11","null","null","314","223","null","null","8","13","null","null","8","13","null","null","0","null","11","null",
"1400000US17031831500","Census Tract 8315, Cook County, Illinois","3595","615","null","null","2411","447","null","null","212","124","null","null","0","11","null","null","70","null","68","null","0","11","null","null","570","363","null","null","332","435","null","null","0","11","null","null","332","null","435","null",
"1400000US17031831600","Census Tract 8316, Cook County, Illinois","6922","732","null","null","3812","725","null","null","432","220","null","null","9","15","null","null","364","null","273","null","0","15","null","null","2150","623","null","null","155","109","null","null","76","71","null","null","79","null","77","null",
"1400000US17031831700","Census Tract 8317, Cook County, Illinois","2313","284","null","null","1258","225","null","null","150","101","null","null","39","56","null","null","99","null","68","null","0","11","null","null","554","213","null","null","213","153","null","null","118","132","null","null","95","null","84","null",
"1400000US17031831800","Census Tract 8318, Cook County, Illinois","6042","746","null","null","3223","555","null","null","393","296","null","null","0","15","null","null","1251","null","417","null","0","15","null","null","811","452","null","null","364","323","null","null","3","6","null","null","361","null","322","null",
"1400000US17031831900","Census Tract 8319, Cook County, Illinois","2619","348","null","null","2278","292","null","null","1","2","null","null","0","11","null","null","259","null","186","null","0","11","null","null","0","11","null","null","81","59","null","null","39","45","null","null","42","null","36","null",
"1400000US17031832000","Census Tract 8320, Cook County, Illinois","2181","234","null","null","1954","212","null","null","62","54","null","null","0","11","null","null","35","null","23","null","0","11","null","null","81","96","null","null","49","41","null","null","0","11","null","null","49","null","41","null",
