"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003EA","B02001_003M","B02001_003MA","B02001_004E","B02001_004EA","B02001_004M","B02001_004MA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006EA","B02001_006M","B02001_006MA","B02001_007E","B02001_007M","B02001_007MA","B02001_007EA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1400000US17031824116","Census Tract 8241.16, Cook County, Illinois","4893","null","496","null","4535","562","null","null","13","null","22","null","18","null","27","null","137","null","132","null","0","null","11","null","0","11","null","null","190","null","154","null","50","null","81","null","140","null","138","null",
"1400000US17031824117","Census Tract 8241.17, Cook County, Illinois","9770","null","467","null","8620","480","null","null","116","null","189","null","0","null","16","null","789","null","307","null","0","null","16","null","193","170","null","null","52","null","59","null","20","null","32","null","32","null","50","null",
"1400000US17031824119","Census Tract 8241.19, Cook County, Illinois","5848","null","392","null","5323","396","null","null","111","null","126","null","0","null","16","null","315","null","60","null","0","null","16","null","64","84","null","null","35","null","55","null","0","null","16","null","35","null","55","null",
"1400000US17031824120","Census Tract 8241.20, Cook County, Illinois","8676","null","338","null","7945","388","null","null","255","null","228","null","0","null","16","null","397","null","230","null","0","null","16","null","0","16","null","null","79","null","89","null","0","null","16","null","79","null","89","null",
"1400000US17031824121","Census Tract 8241.21, Cook County, Illinois","3442","null","249","null","3257","255","null","null","20","null","31","null","0","null","11","null","52","null","39","null","0","null","11","null","11","18","null","null","102","null","91","null","24","null","42","null","78","null","67","null",
"1400000US17031824122","Census Tract 8241.22, Cook County, Illinois","6003","null","279","null","5299","321","null","null","177","null","173","null","0","null","16","null","210","null","128","null","54","null","81","null","201","81","null","null","62","null","96","null","0","null","16","null","62","null","96","null",
"1400000US17031824123","Census Tract 8241.23, Cook County, Illinois","8309","null","384","null","7337","425","null","null","340","null","283","null","0","null","16","null","396","null","249","null","0","null","16","null","177","173","null","null","59","null","49","null","11","null","22","null","48","null","44","null",
"1400000US17031824300","Census Tract 8243, Cook County, Illinois","5064","null","431","null","371","137","null","null","4561","null","419","null","20","null","29","null","11","null","24","null","0","null","16","null","101","141","null","null","0","null","16","null","0","null","16","null","0","null","16","null",
"1400000US17031824400","Census Tract 8244, Cook County, Illinois","2320","null","264","null","1165","199","null","null","1032","null","257","null","0","null","11","null","0","null","11","null","0","null","11","null","102","111","null","null","21","null","30","null","0","null","11","null","21","null","30","null",
"1400000US17031824503","Census Tract 8245.03, Cook County, Illinois","6368","null","429","null","5924","479","null","null","171","null","134","null","0","null","16","null","116","null","132","null","0","null","16","null","81","70","null","null","76","null","83","null","0","null","16","null","76","null","83","null",
"1400000US17031824505","Census Tract 8245.05, Cook County, Illinois","7214","null","462","null","6209","825","null","null","285","null","213","null","18","null","28","null","91","null","133","null","0","null","16","null","511","429","null","null","100","null","82","null","35","null","55","null","65","null","61","null",
"1400000US17031824506","Census Tract 8245.06, Cook County, Illinois","7756","null","378","null","7084","453","null","null","62","null","55","null","43","null","67","null","357","null","235","null","0","null","16","null","38","67","null","null","172","null","128","null","0","null","16","null","172","null","128","null",
"1400000US17031824507","Census Tract 8245.07, Cook County, Illinois","4337","null","366","null","3586","363","null","null","128","null","134","null","18","null","20","null","69","null","60","null","0","null","11","null","262","219","null","null","274","null","169","null","97","null","153","null","177","null","154","null",
"1400000US17031824601","Census Tract 8246.01, Cook County, Illinois","4460","null","363","null","4106","409","null","null","178","null","154","null","1","null","4","null","28","null","29","null","0","null","11","null","80","74","null","null","67","null","54","null","8","null","12","null","59","null","46","null",
"1400000US17031824602","Census Tract 8246.02, Cook County, Illinois","6698","null","361","null","5938","490","null","null","299","null","276","null","29","null","49","null","35","null","37","null","0","null","16","null","339","384","null","null","58","null","66","null","24","null","37","null","34","null","58","null",
"1400000US17031824701","Census Tract 8247.01, Cook County, Illinois","3817","null","363","null","2763","422","null","null","373","null","169","null","0","null","11","null","118","null","101","null","0","null","11","null","473","318","null","null","90","null","82","null","15","null","41","null","75","null","74","null",
"1400000US17031824702","Census Tract 8247.02, Cook County, Illinois","5779","null","502","null","4342","541","null","null","576","null","308","null","71","null","99","null","141","null","122","null","0","null","16","null","270","166","null","null","379","null","342","null","142","null","111","null","237","null","331","null",
"1400000US17031824800","Census Tract 8248, Cook County, Illinois","7226","null","608","null","3769","592","null","null","2066","null","500","null","52","null","58","null","0","null","16","null","0","null","16","null","1307","566","null","null","32","null","35","null","0","null","16","null","32","null","35","null",
"1400000US17031824900","Census Tract 8249, Cook County, Illinois","3158","null","353","null","908","315","null","null","2054","null","393","null","0","null","11","null","0","null","11","null","0","null","11","null","160","178","null","null","36","null","53","null","36","null","53","null","0","null","11","null",
"1400000US17031825000","Census Tract 8250, Cook County, Illinois","4971","null","471","null","4111","689","null","null","349","null","165","null","43","null","90","null","215","null","174","null","0","null","11","null","5","10","null","null","248","null","239","null","20","null","52","null","228","null","231","null",
"1400000US17031825200","Census Tract 8252, Cook County, Illinois","1807","null","202","null","1423","208","null","null","128","null","98","null","40","null","47","null","66","null","74","null","0","null","11","null","111","100","null","null","39","null","26","null","0","null","11","null","39","null","26","null",
"1400000US17031825302","Census Tract 8253.02, Cook County, Illinois","5853","null","395","null","5162","485","null","null","35","null","43","null","0","null","16","null","111","null","126","null","0","null","16","null","476","455","null","null","69","null","74","null","35","null","59","null","34","null","40","null",
"1400000US17031825303","Census Tract 8253.03, Cook County, Illinois","3954","null","378","null","3296","460","null","null","79","null","74","null","0","null","11","null","33","null","36","null","0","null","11","null","504","426","null","null","42","null","66","null","0","null","11","null","42","null","66","null",
"1400000US17031825304","Census Tract 8253.04, Cook County, Illinois","4020","null","237","null","3604","253","null","null","191","null","183","null","0","null","11","null","63","null","68","null","0","null","11","null","44","67","null","null","118","null","114","null","44","null","68","null","74","null","99","null",
"1400000US17031825400","Census Tract 8254, Cook County, Illinois","5652","null","430","null","4995","440","null","null","156","null","143","null","18","null","29","null","213","null","295","null","0","null","16","null","241","302","null","null","29","null","33","null","12","null","19","null","17","null","27","null",
"1400000US17031825501","Census Tract 8255.01, Cook County, Illinois","6347","null","581","null","1016","515","null","null","5124","null","659","null","21","null","28","null","9","null","14","null","0","null","16","null","41","33","null","null","136","null","154","null","98","null","150","null","38","null","45","null",
"1400000US17031825503","Census Tract 8255.03, Cook County, Illinois","6842","null","708","null","851","398","null","null","5246","null","818","null","0","null","16","null","101","null","123","null","0","null","16","null","545","622","null","null","99","null","102","null","45","null","57","null","54","null","82","null",
"1400000US17031825504","Census Tract 8255.04, Cook County, Illinois","3996","null","456","null","275","165","null","null","3679","null","460","null","0","null","11","null","13","null","23","null","0","null","11","null","9","15","null","null","20","null","24","null","0","null","11","null","20","null","24","null",
"1400000US17031825505","Census Tract 8255.05, Cook County, Illinois","4976","null","452","null","636","200","null","null","4314","null","525","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","26","null","31","null","0","null","11","null","26","null","31","null",
"1400000US17031825600","Census Tract 8256, Cook County, Illinois","5553","null","353","null","988","338","null","null","4319","null","408","null","0","null","16","null","30","null","27","null","0","null","16","null","166","195","null","null","50","null","51","null","0","null","16","null","50","null","51","null",
"1400000US17031825700","Census Tract 8257, Cook County, Illinois","4209","null","34","null","1221","200","null","null","2678","null","197","null","0","null","11","null","92","null","108","null","0","null","11","null","209","113","null","null","9","null","11","null","0","null","11","null","9","null","11","null",
